Token,Average Similarity
ἐξοτρύνω,0.09510545664164825
ὑποδεσμίς,0.11287906724743231
δόλων,0.1186868776821225
καταπάλτης,0.18268547823035583
ἀμφιβαίνω,0.08695876094359216
ἰσοϋψής,0.09555440277360205
οἰκεύς,0.08587391792808113
ἱππαρχέω,0.07944811144676348
ἐναρίζω,0.028910764801971002
θρασυδαῖος,0.13892930445512244
χάριτος,0.09428664714864964
ῥημάτιον,0.1008338426740084
νεμεῖος,0.13175769070078985
ἐπεισφέρω,0.06101821804452061
κεφαλίς,0.09297071562318929
ἀτεκνία,0.14722756508569584
ἀταραξία,0.13175416738309043
ἀναχάζω,0.10904790367907043
ἀκαριαῖος,0.1313205863282382
σύνοπτος,0.09285520809103508
προσεικάζω,0.06282385742565984
κύπειρον,0.11327904608337862
σκιόεις,0.18026081216402598
περικλύμενος,0.1540609145173001
νιφόεις,0.17600145623352725
ἐπίκλητος,0.10166558308132065
τάρβος,0.13694895266337512
σάσσω,0.11937251949378813
θηλύνω,0.10558969136720957
ἀγνόημα,0.09349625713732103
ἐποίχομαι,0.06701469285086972
πρόμαντις,0.09479654649511457
νηκτός,0.11128775535316772
εὐμάθεια,0.12934443512629973
βακχεία,0.15555501269621813
αἰώρα,0.11054984922251326
συναληθεύω,0.030262840782017675
προσμαρτυρέω,0.03432917722653242
ἐχίων,0.11858257745226251
κομπέω,0.04835485717666269
μεγαπένθης,0.12277523017548106
σμήνη,0.14087121977876776
φρυκτός,0.12203644015821505
ἄμοτον,0.12985702581881867
μαρέη,0.11876846210414102
δῆρις,0.13188960807342334
αἰγλήεις,0.16301297589292194
ἀντιφράσσω,0.1111235380112066
ἀποθεραπεία,0.07922004646926334
ἀσύμβατος,0.1048654813504705
σκληρόω,0.07223906502957633
περιδέξιος,0.10687547548843061
μοιχάω,0.07255167608870182
αἰγιεύς,0.10377434652623128
ἑρκεῖος,0.12118941768539915
κελτός,0.13411005869935966
φιλήκοος,0.10264184975097579
ὀπάων,0.1331248809952962
ἰόλη,0.14991030321374546
ἐρέικη,0.10741845494030082
κορακῖνος,0.17527676277096035
ἀντιπρόσωπος,0.11072049574890748
ἐννῆμαρ,0.06233406809590858
ἀποκυέω,0.0342953942870802
ἀσύμβολος,0.09527659666887606
σκῦτος,0.1553866684988229
διακληρόω,0.06397070518208488
πολυήρατος,0.13618552927489921
τρίχινος,0.13830849179552054
συνεκπέμπω,0.07233969535986964
ναυβάτης,0.13213303613062757
ῥάπισμα,0.12837081315869872
εἰλύω,0.04671907207274772
ἔξοιδα,0.07902794632606433
πάτραι,0.06080350823399942
ὑστερικός,0.09681103465718818
συσκιάζω,0.10670844288163865
παρασπάω,0.10046234858260053
ἐκτήκω,0.10578432899168884
ἀποπλήρωσις,0.09980495632048236
ὑδρωπικός,0.1312666653628203
λιποθυμία,0.13067681165777859
ἄλαλκε,0.11486104394442315
ὀλύνθιος,0.1215886648806643
μαγκῖνος,0.16669670269991782
θητικός,0.07138580837214595
ἐμβόλιμος,0.1302382321686171
ἄτλητος,0.12135563297646908
ἀρόσιμος,0.11913790015534227
ἀμύνανδρος,0.13152507469729993
ὑποποιέω,0.03619354230818444
ἄνευθε,0.04792024110055277
καθαρτήριος,0.10697378931547528
ἀνύποιστος,0.08373056428420442
ταλαντεύω,0.0929225827149743
βοῖος,0.1197651407360966
αὐτάδελφος,0.12036445039668885
ἰάπυγες,0.15610852166051017
ἰάπτω,0.10100169075493833
γλαύκη,0.12646833210238015
στρωτήρ,0.13667503640330045
ἀναξυρίδες,0.16696459843123002
ἀνταπόδομα,0.0798032208366981
εὐπρόσιτος,0.1071748073658324
ἀτέκμαρτος,0.1115274681240951
ὑποτυπόω,0.045038823215695814
ἐπιθετικός,0.09948885768142424
καλλίστη,0.1386063028886293
ἀπνευστί,0.06872091198721365
συλλαλέω,0.05408484574527499
ἀνεννόητος,0.10265901247027467
ἑλλανοδίκαι,0.05372088372971792
ἐλεγεῖος,0.1200455974782883
ἄνιπτος,0.09521377892438368
δρομάς,0.11674847112331627
ἄτροπος,0.0997516986527738
ἀνακρούω,0.09842509501232413
ἀμάσεια,0.17939221494926957
ἀμφίμαχος,0.13397674841164947
ἀκινάκης,0.14472202842809914
ἐπιταχύνω,0.053333967329105184
ταίναρον,0.15567246829069498
τρισμακάριος,0.0500509939826056
εἰκοσταῖος,0.0674434381335312
λείχω,0.10740412990360966
δίδραχμος,0.12250473944982598
συνεισέρχομαι,0.0927544277315668
ἵδρυμα,0.16173429503299644
ἰαμίδης,0.0745609303538371
ἀμφήριστος,0.11226873415527663
ἱεροσυλέω,0.08253033118393124
νῆσις,0.0973557267816365
εὐγονία,0.1242349383002874
παράστημα,0.1056488538190004
καθαρειότης,0.11508619467600689
ἀγκύλος,0.1478125930082108
γαλαθηνός,0.1631390092049641
αἰνίζω,0.0722922958157867
δηιφόντης,0.15677547818700652
λακωνίζω,0.12075401231610762
θεοπροπία,0.14263866196238317
βαλλάντιον,0.14172180860049974
αὐτοσχεδιάζω,0.08392924408897258
πέλωρον,0.15280359450247114
ἀριδαῖος,0.13159869613075445
ἐπιτείχισμα,0.12400360194653523
διάπειρα,0.120393263040897
μονότροπος,0.1122328067270481
προσδίδωμι,0.02946233331509658
πέργαμον,0.10082179514462242
ὄπις,0.15328457378697818
ἡθμός,0.11727051932459902
φλῶρος,0.15169242394946972
πλημυρίς,0.12586217049703305
σκότιος,0.10238369643278636
ἀγριέλαιος,0.14545902998042243
ῥυπτικός,0.08803954168391391
προαγωγή,0.07606590229232464
δούρειος,0.10240988487117111
κᾶρος,0.1920411010353243
δαμάγητος,0.15079248476613216
κινύρης,0.12243310680789643
καταπιστεύω,0.0798080416847562
ἐξάλλαξις,0.11690916316874736
ὀψίγονος,0.1338119450800691
φακός,0.10160220551562872
πρηνής,0.14672943206553865
ἐλυτρόω,0.08573180805797473
ὄρφνη,0.15793471027346256
ἱεράτευμα,0.08880104117143377
ἔγχυμα,0.1075063436602217
προπάσχω,0.05293538894667324
ἀλεαίνω,0.101600438232945
δορυφορία,0.12967830404932812
ἶρος,0.17110184596154157
σύσκιος,0.14147320165553795
σάρισα,0.1071549609732863
ἐντανύω,0.04159292479736153
ὀρχήστρα,0.14320030313015877
ἐξάγνυμι,0.09877721854931422
ἐπισυναγωγή,0.08581836132193241
πρέσβις,0.08981225534367072
ἰθακήσιος,0.12997210457127614
καμβύλος,0.13254020991010074
ἀνδροκλέης,0.1251608045338432
ἐνισχύω,0.045562423250942466
δεξιότης,0.07800611421786358
ἅλσις,0.1382494518820187
ὑποχθόνιος,0.12954469288875117
ἀροτριάω,0.11813521553282043
τορώνη,0.14544080972229553
ὑρκάνιος,0.14790838479979276
συνέλευσις,0.10621866560810402
εὐορκέω,0.05844182051119825
χρύσωμα,0.07763820829432974
δύσποτμος,0.141565889501871
ῥητορεύω,0.07145779721314331
ἡρῷον,0.07619157481395672
ἀτέραμνος,0.16194262437305257
καιρία,0.11831168418697517
ἀσμενίζω,0.10848851943161844
ἀμυμώνη,0.16105622416802473
ἐξέδρα,0.15258303784533975
μηκιστεύς,0.1162207950346515
θεόσδοτος,0.11925876107888207
συριγμός,0.09638593566559468
διωκτός,0.10325770943282067
μυρρίνη,0.13456910055143975
δημαρχέω,0.06559078307267689
πυλαία,0.1395544322706789
ἀργυρόηλος,0.15166874415143533
συμφύρω,0.10069103126174692
ἄνοιξις,0.08970228657383765
μυθοποιία,0.10415023001665874
δοκίς,0.11811466290421568
καρδοῦχοι,0.0979351482126317
πορθμεύς,0.1202059223979632
μεδέων,0.11537954990162368
κατάκορος,0.13381621135781263
ἀποβάπτω,0.08774428943420576
παρεξέρχομαι,0.0629394066824528
γυμνότης,0.12301528893750706
αἰσχροκερδής,0.10235544086051399
φωκυλίδης,0.0906089785730556
ἀμφίβιος,0.12213326958829389
βουλευτός,0.06137293799583897
αὐθιγενής,0.11782252843537552
σίλα,0.16089321586444957
πήλινος,0.14425839985307276
ἄνοπλος,0.1686534065147046
ἐπιτωθάζω,0.09842321706426188
τυρταῖος,0.1128189741317283
ἐκπίμπλημι,0.08181779133755315
κυβεία,0.12548744190575456
περιούσιος,0.10283053597636366
θέρμασμα,0.10486335953066243
γεννητής,0.05224594120126276
χαίρων,0.05877173086024018
ἔμφοβος,0.0893214513905113
πράσον,0.06778924720736765
εὐρυτίων,0.10974618772308072
διανέμησις,0.0812808675762133
λεηλασία,0.16320747094399776
ἀγενής,0.11045997794471159
νομοφύλαξ,0.08103658945886681
πελταστικός,0.11840383501245559
διοικίζω,0.04622638076229652
προσεννέπω,0.11091325439208653
θέμα,0.13147714843098493
ἐγχρονίζω,0.07698074376271503
διεκβολή,0.09454789968404292
χαμαιπετής,0.13565978978971796
φλόγωσις,0.10145461323205221
βαθύζωνος,0.16725541180238715
πρυτανεία,0.1357907816430562
κολώνη,0.16652103971349028
πολυδέκτης,0.14700533917656775
ἔνθεσις,0.07622550511331692
κόμων,0.12014333380287312
ὀϊκλέης,0.10893746146077145
ἐμπρέπω,0.10266193271079192
μεγάλαυχος,0.1735712944749929
ὀνίσκος,0.09358415725097645
ἕκατος,0.04106387185810975
ἀσύστατος,0.11813692490845876
σελγεύς,0.1252891414301953
ἐμβατεύω,0.08138592757056526
ἐξυφαίνω,0.0880999045954324
ἁμαξιτός,0.12007908024386746
λέχαιον,0.13499197748580513
ἐρυθραί,0.10662597895858232
κάνναι,0.11127719816076802
φειδωλία,0.16201961474631427
ἄσκιος,0.13143856690742503
χειμάρρους,0.1070161433594552
ἀτλαντικός,0.12143925124242101
εὐδείελος,0.08996699262789856
πρόσοχθίζω,0.060316765733661334
ὑπαλλαγή,0.08896396903378319
ἀφιλότιμος,0.12942702217783372
συγκαθεύδω,0.07393243764902567
φροντιστήριον,0.09430202997908596
ἀστεροπαῖος,0.13977802885053836
ἄωρος,0.16101035887378312
ἀπαλάομαι,0.06866128612143986
μανίον,0.1266822866911166
συνέστιος,0.10479909071544016
εἰλικρινέω,0.04749523275672832
ἀφιλόσοφος,0.061626257334800386
περισσεία,0.1198841580588982
δυσθεώρητος,0.0894326312424155
ὤψ,0.09291049467171528
ἰσοστάσιος,0.08010368125428492
ἐξεργασία,0.08233113822297888
πύσμα,0.13914778436991843
λαιμαργία,0.1707761486746017
ἀχαρνεύς,0.13684951438724335
ἀριστοτελικός,0.06477732443015403
βούσιρις,0.09852444020046632
περιβόλαιον,0.13381671431739112
πολύχρηστος,0.10567888212207732
μύωψ,0.0951866631590987
ἀπαμβλύνω,0.09986471621184217
κερτομέω,0.07288689830034344
ἀμβλυώσσω,0.11239450654953011
ἱπποτροφία,0.12292824639092657
παράκουσμα,0.11532493478687429
δρομικός,0.12238455957429602
ἐνάπτω,0.06100064283016817
ἐμβάς,0.10901045475188753
ἀποτομία,0.10517609505389987
ἀνύσιμος,0.09874455425087018
δελφάκιον,0.10460625074686808
σεβάζομαι,0.08191964698860492
ὑγίανσις,0.08818415763920455
ἐτώσιος,0.15622800177003612
ὄχησις,0.13867158260439977
πάγκοινος,0.11549879104114316
ἀνασπαστός,0.14739508253470282
παραψυχή,0.07914448561934
προσπτύσσω,0.09370828041781988
δαμασκός,0.15288270095616188
ἐρωή,0.10349055547821578
ἔναρθρος,0.10513370979719576
ἄλαλος,0.1935849952507497
τραγέλαφος,0.12167485367482979
οἰνηρός,0.11578342383439075
πολυανθρωπία,0.1181206956704939
κύκλιος,0.10513925166395284
καππάδοξ,0.13866705670208954
σέλμα,0.1562656997719437
ἐκκηρύσσω,0.06145775737852691
φόλος,0.15485680597260656
καιπίων,0.10208126161818716
ἐπιδευής,0.10268220490466977
σταθμεύω,0.06693004435780595
ἀποταφρεύω,0.12124737961674767
ἀνθερεών,0.13565248735929172
ἀποβλάστημα,0.09195681760279205
ἀνδράχνη,0.15356909324837367
καινεύς,0.11982950079717154
στοιβή,0.05639720025890821
εὐεργός,0.07983087511643638
κρύπτης,0.11404681937110836
ἀναβλαστάνω,0.0918396082562389
πρεσβυτικός,0.07969676227847702
κρατιστεύω,0.07166765852951638
ἑπτάμηνος,0.09791344513631352
χάλυψ,0.12795912834801662
μετοικία,0.10200915187964818
κενοφωνία,0.13672943603008697
διαμαρτυρία,0.06724847938998355
ὠμόλινος,0.15879179083990314
χερρόνησος,0.13406863963399285
στράβων,0.15247289667928718
φιμόω,0.09432523390199325
ὑδροποτέω,0.09439739385246904
ἀνιάζω,0.08199858900106567
ἀρχιστράτηγος,0.07975313393929341
σεκοῦνδος,0.14142205817975537
κατηρεφής,0.131378641394384
ἀντοφθαλμέω,0.08702616277035496
ἀφήκω,0.10643038719173516
ἐμπυρισμός,0.08851329971610604
κωλῆ,0.0584985497398693
πολιορκητικός,0.0930751551329404
ἀποφράσσω,0.09534891384498395
ἐξαπορέω,0.038616418925682926
συνυπακούω,0.01882130157409798
ἀθόρυβος,0.12346958264894231
μαύσσωλλος,0.15544956811266222
ἀπόθετος,0.07192561744798516
δοχή,0.0745502576670417
ἀμύκλης,0.15470905609304708
καταλαλέω,0.08121556332173
ὕπερθεν,0.11443100532914931
καθοσιόω,0.07637851541531694
ἀπάλλαξις,0.13839924830337544
χαλινόω,0.13311893289759108
λογχοφόρος,0.15020566824676118
λεπτίνης,0.11486843769723944
κρυόεις,0.17297380439886084
διατρέπω,0.09645024241441859
προστακτικός,0.08372785482797764
ἀθλεύω,0.05277529349228238
ἑξάμετρος,0.09330326511088864
πενταδάκτυλος,0.06901374517816614
ἀναχέω,0.1139789262499093
εὔροος,0.1470204689423999
ἰατορία,0.054861945424587735
ἔπειξις,0.06779855000702918
ἐπιδακρύω,0.08312208764657184
κναφεῖον,0.132157907203688
ἐκμισθόω,0.06663193021420125
διαχρίω,0.09645332179469811
ἀκονάω,0.11099517691495289
ἐπικάλυμμα,0.1334430366545596
προπομπή,0.12650063266932068
πτύον,0.10905626084033511
κάρπιμος,0.15332901971005322
πόθι,0.016348969229962807
αἰθαλόεις,0.17170876419103248
μετριοπάθεια,0.10263473926986305
λεῦκος,0.15720901803508788
ἀνθρωπόμορφος,0.10426744862511593
κακοτροπία,0.15097527238392888
δοκίμιος,0.1070845320330114
ἀπειρόκαλος,0.12818031724005136
γῆρος,0.1324197152933338
εὐνουχίζω,0.0935712669955095
ὑπέρμαχος,0.0639572164375859
συνίζω,0.04473936524087899
συγκαταλέγω,0.019192693946987097
νέσσος,0.11979611611106313
κᾶλον,0.1524139904677297
ἑρμότιμος,0.08386882784187402
ἀψευδέω,0.08006616511077196
διαχωρητικός,0.08054339957712404
ἱστάω,0.0794149194462402
ἡρῷος,0.09533341075173078
εὔορκος,0.1243610071897872
ἀλκμεωνίδης,0.10190792894647357
ἰδιάζω,0.04389104362190083
ἔχεμος,0.14448962151774833
οἰχαλία,0.1447255168375393
εὐάγωγος,0.16328484630430698
διημερεύω,0.09050785327842167
ἀδιάβλητος,0.07995416030375789
ἄντυξ,0.10807464951094345
εὐανδρία,0.15010609240025125
θυηλή,0.13085231989973078
ὑποδείδω,0.07221497421278757
ἀταρνεύς,0.138654452731442
εὔπνοια,0.11899463465116182
λέλεγες,0.15095909234269697
ἀγχίαλος,0.18909832724372633
νοόω,0.06793020701787554
δασύπους,0.12180061501613049
ἀγέραστος,0.1290562849119774
ἐπικεύθω,0.0664422600173748
ὀλεθρία,0.1398310213392586
ἀνάστημα,0.08090715880924547
κόσκινον,0.14261224522831578
πισιδία,0.15585989367021844
ἐπιμηθεύς,0.10636504236526784
τυραννοκτόνος,0.110128776307777
πυριφλεγέθων,0.12334740020478979
κρυερός,0.13563610188752395
ἀλκίππη,0.14973356151125214
κέλυφος,0.18241050463528757
ἡσαῦς,0.1015480450766922
ἄψυρτος,0.11885480629463945
ἀγαστός,0.11514175236218852
γνωσιμαχέω,0.046565151090344446
μηδισμός,0.09132547283349367
ὑπερήδομαι,0.06489563863158614
πολεμιστήριος,0.11684213604210615
γηθόσυνος,0.16162838863777748
ἐπιφορέω,0.09915291494031939
κατείβω,0.07881882723554373
τρώϊος,0.15738013742374057
ἐφοπλίζω,0.11405274860902047
μέλινος,0.12044115156562883
θαμίζω,0.0910882978074286
τόμυρις,0.11383847000574118
νέηλυς,0.13090849338888907
παραλληλεπίπεδος,0.11686785055381793
ἀρχισυνάγωγος,0.10277460884073192
σταγειρίτης,0.09977373876023948
ἀμύντωρ,0.10058560937501143
κάρνειος,0.16947835231575636
φαντασιόω,0.0638128840566387
ξιφηφόρος,0.12369559283447286
ἡμισφαίριον,0.077104628624968
ζυμόω,0.06801751370590402
φήμιος,0.1425368889934481
ἠμαθόεις,0.1715554314568852
ἰχθυοφάγοι,0.08629149212212785
ἠγάθεος,0.17446838621296495
φημίζω,0.021149236785077463
οὔπως,-0.001317508342000129
φάλανθος,0.14193275875806832
πολεμήϊος,0.12275431540061381
ναϊάς,0.12317442308524748
ἀναυξής,0.13885363763084316
μειλίσσω,0.1256802617158142
ἄντιφος,0.13378431027463047
ἐπιθύμημα,0.12184405768277083
πολυήμερος,0.11049474303442076
ἰαμβικός,0.06613343447621632
φιλόλογος,0.09177568638079318
μετάνειρα,0.14104962207951816
διώνη,0.15153434021527692
μασίστης,0.10347697191286699
πελοποννησιακός,0.11837114208051605
ὀξύρροπος,0.13982632683320192
καταναυμαχέω,0.06342561016189882
περιμήκης,0.14216652724495063
μεγαβάτης,0.13066334106307217
ἀκυληΐα,0.15811973129958157
νέκυια,0.14246432023675767
ἠβαιός,0.10175578399539903
ἀκράτεια,0.09258083147619488
κάλπις,0.1727881980303859
κλίτος,0.09424771538492949
ἐπισάττω,0.08636220265157248
σταῖς,0.11437188672854011
διοίγνυμι,0.06850974326079612
ἐριδαίνω,0.1111669295331936
πενθερά,0.09687667484559856
περιβαίνω,0.10737658201736006
ῥαβδοῦχος,0.13878942010660167
δίπλωμα,0.11641146918357284
ἰαπετός,0.12106290603350803
ποτής,0.06747688038060287
φαρμακοποσία,0.1081893955153261
βόμβος,0.1464400690285807
ἐπαιτέω,0.02048245174892907
ἀδαής,0.09922653207419431
δραπετεύω,0.12251313996815123
ἀπόδημος,0.0849514649852001
πυροφόρος,0.14654542206386756
παρθενοπαῖος,0.16848043371476845
ἄνετος,0.10447503636840826
ἀρτεμισίη,0.1198336191424274
ἀτολμία,0.12521577498599287
μειρακιώδης,0.13121614844221846
πτύσσω,0.08794834541022191
κύρτωμα,0.08124844420203929
ὅλκιμος,0.0819464833757364
ὀρυμαγδός,0.1642289144351711
ἀμεινίας,0.12462669911795576
ἵρτιος,0.08585528072939139
ἀνεπαχθής,0.10869700097540436
ἀνεξίκακος,0.128915075075289
ῥαψῳδέω,0.07007578717669972
κατωφερής,0.11647921749111247
ἥπατος,0.1183870381105524
ἐχέγγυος,0.15005435911241136
ἀθέσφατος,0.10389146451975245
κολλώδης,0.13297343124787775
ἀντιοχίς,0.12645361371827923
ἔκθλιψις,0.07055113365013939
σῖγμα,0.10381108976218156
ἀντιπαραβάλλω,0.0656956260421827
πραγματειώδης,0.02968515496849143
ἐπίβλεψις,0.08662534000740557
ἀνοκωχεύω,0.09729528261033493
αἰσχρολογία,0.11071664514736779
τηλεθάω,0.11159820754054839
ἰωή,0.10735750220312097
ἄβατον,0.11223187231710646
φεραύλας,0.15177520764586658
μακαρίη,0.07629102920978258
ἀντιμισθία,0.10784295786188762
προφερής,0.09829286788387724
ἄτρεστος,0.12012841486436775
δίζημαι,0.03155277234621362
δυσάντητος,0.13058014690695038
διαψύχω,0.0879583406871888
ἠνορέη,0.15589251592983608
πάρεσις,0.0666406055007188
πολύπονος,0.16851452447810425
ἐπίταξις,0.06708715501570525
μητιάω,0.06381567189346213
ὀψιμαθής,0.09224923156917599
μουτίνη,0.11865272129633608
σμέρδις,0.11937019307649326
φίλανδρος,0.12345721329048842
ἱλαρότης,0.12620087551783155
διαφορότης,0.05721698559897766
ἐξιόω,0.07852843060892052
σημάντωρ,0.05512271434913846
ἀμίμητος,0.11345093449872745
ἐφύπερθε,0.10450731254066625
πρόδομα,0.08758189185359212
κονίω,0.10719058869961245
περιώνυμος,0.09382512715375199
πυλόω,0.10215561892061986
κρίβανος,0.12652573862266353
βρώσιμος,0.13302198027718323
ἐπιπροσθέω,0.03126665859879397
σύρτις,0.12414653052361105
εὐψυχέω,0.07356071346642168
ἐξομολόγησις,0.08496920185075679
σκόμβρος,0.14353162855718096
νεάνθης,0.13881322731533885
ἀρχῖνος,0.10572552332991901
καρφαλέος,0.16396181757868347
κέθηγος,0.18701123983364853
παρών,0.0729752773076024
παρμενίσκος,0.0849743064705402
ζωγράφημα,0.06097284298514681
ὀφρύη,0.12096506653519105
διαμφισβητέω,-0.025938037761892005
σκιάω,0.08503292997956917
ἀρέτας,0.13780203510157432
οὐδαμόσε,-0.011941180444946036
σόλυμοι,0.09995983244011153
μεταμόρφωσις,0.1149130504796046
χερμάδιον,0.11188274875631911
χάροψ,0.13825204910700573
βάκχος,0.17847564496470716
παφλάζω,0.1271502042662711
ἐνάμιλλος,0.1177072221933938
ὁλοκαυτόω,0.08685130154417663
συμπαρομαρτέω,0.06192045151576858
ἐντέμνω,0.02591527015401
εἰσάλλομαι,0.07794675905881893
σφαιρίον,0.10763178136467984
ἐκπορθέω,0.08056634396028192
ἐξερεύγομαι,0.051730721318647255
ἰσμηνός,0.1535887692957184
μεταγενέστερος,0.06524829566815181
ἱστοριογράφος,0.03918008631457126
ὠφέλημα,0.0371743633594567
ὑμνῳδία,0.08841605225393843
εὔκαρπος,0.11059907938362228
παραπείθω,0.06199789503070217
χρύση,0.07649011327682198
εἰδήμων,0.05066959344107557
ἱππαγωγός,0.09738483367738106
θαλασσοκράτωρ,0.0780163420392308
αἱμύλος,0.14466185946253443
κηδεμονικός,0.09612358058799135
ἄληκτος,0.1457803427429488
ἐνενηκοστός,0.059775627809101714
ὤγυγος,0.16467175330537148
ἐπίδειγμα,0.08222309133113477
ἀμυχή,0.12133311149741148
μεγασθένης,0.08199852036025629
διμερής,0.05358471069672151
εὐρυσθενής,0.12873872879082227
κόρδαξ,0.1366339584454
ἀφοβία,0.15552328273240726
πολύφιλος,0.15229152337114674
ὁμόσπορος,0.10667978978887487
περίπλοος,0.12269617795553127
νάπος,0.15175510212162863
εὔσπλαγχνος,0.14150973052137997
ἀφανέω,0.10127408696785278
ἐρωέω,0.05842348720025731
δηιόω,0.05381614830120003
διακινέω,0.08045745027442006
ἀνθρακιά,0.10194511737043543
ἐπιμαρτύρομαι,0.04563114048206711
περίαπτος,0.14278639368423598
καρδιωγμός,0.09837527479650181
φρυάσσομαι,0.09104581950834205
βοτόν,0.08704233656261624
περιορίζω,0.03629898809251466
ῥίζωμα,0.11500716358389441
κροῦμα,0.16611741694095783
φούριος,0.10911075680615012
ἀνδρεῖα,0.0845914809130324
κιλίκιος,0.12822627660369157
ἀντιόχειος,0.10897748608593946
δορίσκος,0.09199042736400004
δύσπορος,0.1070144075660596
φοράδην,0.08669480123060624
αὐτοσχεδόν,0.045273483913631445
θίξις,0.10672692633039903
παλαίωσις,0.12583164245396541
ἀνάβλησις,0.1105366828125074
ἴλιγγος,0.1446581075791186
συγκρύπτω,0.08506784403790506
πέπειρος,0.09655621630533773
ὀνησιφόρος,0.1305063488841225
ἀντιδιαστέλλω,0.06698563079792616
κατάκριτος,0.10183141396183279
ἐξοστρακίζω,0.12929836952563745
κόχλος,0.17347963621223422
παλαίμων,0.11531799261064227
ἀφρούρητος,0.1611051393745435
ἀρχάγγελος,0.06369062900027384
περαίη,0.10662177970599879
φλεγύαι,0.06772088973571408
πεντηκόνταρχος,0.08885474353663458
ποπίλιος,0.12944488923351816
ἐπιλήσμων,0.09679234681080881
μελασμός,0.13784323383020464
φυλάκη,0.11101786805490053
ἀπώτερος,0.08369913244383413
ἀδιαφορέω,0.0251780167194377
γλυκαίνω,0.06399500310173666
χρηστηριάζω,0.07702975282539042
δίνησις,0.08864184624984127
συναναβαίνω,0.06050813893697057
μυρωνίδης,0.10306324743714419
ἐξελίσσω,0.09446372865839009
τολμίδης,0.08802680742264092
κλεάνωρ,0.09762153065675747
ἐγκύπτω,0.06580045240186369
διατυπόω,0.07134530048902867
ἄοπλος,0.1970195948954075
κατατήκω,0.11245047782657348
φιλλίδας,0.12029227413638159
ἕλειος,0.1620489746620357
φοιβίδης,0.12731396050671287
καταστολή,0.11888056847690563
λιθάργυρος,0.14334839894382803
ἀνεψιά,0.0688265519464365
ἀποθηριόω,0.08131000631193337
ἑπταετία,0.09991156254950659
νειλεύς,0.14223062089676133
σκοτόω,0.07812263575430495
ἦκα,0.12158724977446332
ὑψόσε,0.10906183749535815
ὦχος,0.16932132403547645
ἐπιμιξία,0.11670284091263139
καλλιππίδης,0.09213868488805006
διαπυνθάνομαι,0.019415596926170925
ὠχριάω,0.07728099087652576
ἐκκλείω,0.07106035482753642
θεομαχέω,0.08529407531272627
τερμίνθινος,0.14657246472464738
κλεομήδης,0.10358032036405593
εὐάδνη,0.1547650472017664
θεράπευσις,0.1104556194243124
ἠίθεος,0.18087914256509516
εἰλεός,0.1343592606629995
ἀμβλυωπία,0.15438726486575394
ὑπέρβασις,0.07560385268521708
γῆρυς,0.13062800995865817
ληθαργικός,0.0766676544437848
κωμῳδός,0.09338745702448521
μῶλος,0.15576081242270945
διάβρωσις,0.1245055150810519
ἀλαπάζω,0.1319714204855863
καδίσκος,0.1343577581861653
κολοκύνθη,0.14981765255380045
πολυποίτης,0.13319210819152252
εὔπατρις,0.12597158218101612
μεταστρατοπεδεύω,0.08822257368643634
λύστρα,0.16451114982504764
μόχλευσις,0.11543493617747966
μητροπάτωρ,0.07687869289918016
σκευωρία,0.11493761085074632
ἀδηλότης,0.09436932480567722
μελάνουρος,0.17542883650626634
διαιρετικός,0.05015758890133869
δηιόκης,0.10343428690932756
γαργαλίζω,0.11839944453137051
ἱλάομαι,0.06953256949744238
βενιαμίτης,0.1319813528050435
μέγης,0.09625217788379895
ἀμαύρωσις,0.15078667589214217
ἀλθαία,0.18769584038407552
προκομίζω,0.08821423853892696
θορός,0.13904524162686194
ἀλεής,0.1353529952114819
ἀνεπίστατος,0.10761593938089271
ἰλιεύς,0.10051176155735421
εὐπαίδευτος,0.11229197062291878
ὑπέροχος,0.1112572415204216
ἀκατάλυτος,0.10790858809014653
φιλοκέρδεια,0.12922388119158018
εὔκηλος,0.13218858994577168
παρατρίβω,0.06565560561906882
ὀκτάκις,0.03857798428937246
οἰνώδης,0.11043692535090294
χερείων,0.10304843025621631
ὄρρος,0.1600844302040048
κτήσιος,0.12992835434354788
κεφαλαλγής,0.11756176534111153
δώριος,0.14993104140799188
γλυκέρα,0.09229738415060239
μίτος,0.0997660291936961
διακλείω,0.08568677949796653
μίσθιος,0.07951234049489023
ἔλδομαι,0.03597416426281928
ὑπέργηρως,0.0741782926366494
ἀπεριμέριμνος,0.11315768604933726
ὑπανίσταμαι,0.0643117335313552
καλλίθριξ,0.11996483927602418
καταβιβρώσκω,0.10437460636168666
ὑπεραποθνῄσκω,0.04165510248797322
ὠγύγιος,0.15039437365778965
ἐνιπεύς,0.11548151021941987
μήρινθος,0.12247465256036888
κοσμητής,0.12733343586249057
ἀμφίνομος,0.1641319662835578
σχίζα,0.10124008710661565
μυξώδης,0.1331116886530549
ἀποκινδυνεύω,0.024351105296334444
μᾶ,-0.0006966016660382549
πυρίκαυστος,0.12033997446125673
στακτή,0.1438855810732231
τροχάζω,0.10636041828464951
μειδίαμα,0.13235967810497062
ἀνάξανδρος,0.11838415166768526
ὑπόχλωρος,0.13616361535559937
ἀκηδής,0.1246850376461377
διεργάζομαι,0.03988244437808509
ἐπισφακελίζω,0.09552930950888339
πολύκοινος,0.1474563698141719
λιποθυμέω,0.046649318167566664
τηλύγετος,0.12666501161558164
κερόεις,0.13481800929868235
κυνηγέω,0.09134082681843961
