46001003007|Πατρὸς|46001003006|np|id="n46001003007"|ref="1CO 1:3!7"|Cat="noun"|Start="6"|End="6"|StrongNumber="3962"|UnicodeLemma="πατήρ"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="46001003007"|NormalizedForm="Πατρός"|Case="Genitive"|Unicode="Πατρὸς"|FormalTag="N-GSM"|nodeId="460010030070010"|Gloss="Father"|LexDomain="012001"|LN="12.12"
46001003008|ἡμῶν|46001003007|np|id="n46001003008"|ref="1CO 1:3!8"|Cat="pron"|Start="7"|End="7"|StrongNumber="1473"|UnicodeLemma="ἐγώ"|Number="Plural"|FunctionalTag="P-1GP"|Type="Personal"|morphId="46001003008"|NormalizedForm="ἡμῶν"|Case="Genitive"|Unicode="ἡμῶν"|FormalTag="P-1GP"|nodeId="460010030080010"|Gloss="of us"|Ref="n46001001001 n46001001010 n46001002002 n46001002018"|LexDomain="092002"|LN="92.4"
46001003009|καὶ|46001003006|conj|id="n46001003009"|ref="1CO 1:3!9"|Cat="conj"|Start="8"|End="8"|StrongNumber="2532"|UnicodeLemma="καί"|FunctionalTag="CONJ"|Type=""|morphId="46001003009"|NormalizedForm="καί"|Unicode="καὶ"|FormalTag="CONJ"|nodeId="460010030090010"|Gloss="and"|LexDomain="089017"|LN="89.92"
46001003010|Κυρίου|46001003006|np|id="n46001003010"|ref="1CO 1:3!10"|Cat="noun"|Start="9"|End="9"|StrongNumber="2962"|UnicodeLemma="κύριος"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Common"|morphId="46001003010"|NormalizedForm="Κυρίου"|Case="Genitive"|Unicode="Κυρίου"|FormalTag="N-GSM"|nodeId="460010030100010"|Gloss="[the] Lord"|LexDomain="012001"|LN="12.9{N:001}"
46001003011|Ἰησοῦ|46001003010|np|id="n46001003011"|ref="1CO 1:3!11"|Cat="noun"|Start="10"|End="10"|StrongNumber="2424"|UnicodeLemma="Ἰησοῦς"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="46001003011"|NormalizedForm="Ἰησοῦ"|Case="Genitive"|Unicode="Ἰησοῦ"|FormalTag="N-GSM"|nodeId="460010030110010"|Gloss="Jesus"|LexDomain="093001"|LN="93.169a"
46001003012|Χριστοῦ.|46001003011|np|id="n46001003012"|ref="1CO 1:3!12"|Cat="noun"|Start="11"|End="11"|StrongNumber="5547"|UnicodeLemma="Χριστός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-GSM"|Type="Proper"|morphId="46001003012"|NormalizedForm="Χριστοῦ"|Case="Genitive"|Unicode="Χριστοῦ."|FormalTag="N-GSM"|nodeId="460010030120010"|Gloss="Christ"|LexDomain="093001"|LN="93.387"
46001004001|Εὐχαριστῶ|None|CL|id="n46001004001"|ref="1CO 1:4!1"|Cat="verb"|Start="0"|End="0"|StrongNumber="2168"|UnicodeLemma="εὐχαριστέω"|Person="First"|Mood="Indicative"|Tense="Present"|Number="Singular"|FunctionalTag="V-PAI-1S"|Type=""|morphId="46001004001"|NormalizedForm="Εὐχαριστῶ"|Unicode="Εὐχαριστῶ"|FormalTag="V-PAI-1S"|Voice="Active"|nodeId="460010040010010"|Gloss="I thank"|SubjRef="n46001001001"|Frame="A0:n46001001001 A1:n46001004003"|LexDomain="025009 033036"|LN="25.100 33.349"
46001004002|τῷ|46001004003|det|id="n46001004002"|ref="1CO 1:4!2"|Cat="det"|Start="1"|End="1"|StrongNumber="3588"|UnicodeLemma="ὁ"|Gender="Masculine"|Number="Singular"|FunctionalTag="T-DSM"|Type=""|morphId="46001004002"|NormalizedForm="τῷ"|Case="Dative"|Unicode="τῷ"|FormalTag="T-DSM"|nodeId="460010040020010"|Gloss="the"|LexDomain="092004"|LN="92.24"
46001004003|Θεῷ|46001004001|O|id="n46001004003"|ref="1CO 1:4!3"|Cat="noun"|Start="2"|End="2"|StrongNumber="2316"|UnicodeLemma="θεός"|Gender="Masculine"|Number="Singular"|FunctionalTag="N-DSM"|Type="Common"|morphId="46001004003"|NormalizedForm="Θεῷ"|Case="Dative"|Unicode="Θεῷ"|FormalTag="N-DSM"|nodeId="460010040030010"|Gloss="God"|LexDomain="012001"|LN="12.1"
46001004004|πάντοτε|46001004001|ADV|id="n46001004004"|ref="1CO 1:4!4"|Cat="adv"|Start="3"|End="3"|StrongNumber="3842"|UnicodeLemma="πάντοτε"|FunctionalTag="ADV"|Type=""|morphId="46001004004"|NormalizedForm="πάντοτε"|Unicode="πάντοτε"|FormalTag="ADV"|nodeId="460010040040010"|Gloss="always"|LexDomain="067005"|LN="67.88"
46001004005|περὶ|46001004006|prep|id="n46001004005"|ref="1CO 1:4!5"|Cat="prep"|Start="4"|End="4"|StrongNumber="4012"|UnicodeLemma="περί"|FunctionalTag="PREP"|Type=""|morphId="46001004005"|NormalizedForm="περί"|Unicode="περὶ"|FormalTag="PREP"|nodeId="460010040050010"|Gloss="concerning"|LexDomain="089004 089007"|LN="89.36 89.6"
46001004006|ὑμῶν|46001004001|ADV|id="n46001004006"|ref="1CO 1:4!6"|Cat="pron"|Start="5"|End="5"|StrongNumber="4771"|UnicodeLemma="σύ"|Number="Plural"|FunctionalTag="P-2GP"|Type="Personal"|morphId="46001004006"|NormalizedForm="ὑμῶν"|Case="Genitive"|Unicode="ὑμῶν"|FormalTag="P-2GP"|nodeId="460010040060010"|Gloss="you"|Ref="n46001002002"|LexDomain="092003"|LN="92.7"
